"customer_id","first_name","last_name","email","rental_id","rental_date","inventory_id","return_date","staff_id"
249,Dora,Medina,dora.medina@sakilacustomer.org,1473,2005-06-15 20:55:20.000,2377,2005-06-21 16:40:20.000,2
202,Carla,Gutierrez,carla.gutierrez@sakilacustomer.org,1474,2005-06-15 20:55:42.000,164,2005-06-19 02:41:42.000,2
344,Henry,Billingsley,henry.billingsley@sakilacustomer.org,1475,2005-06-15 21:08:01.000,1834,2005-06-18 22:33:01.000,2
1,Mary,Smith,mary.smith@sakilacustomer.org,1476,2005-06-15 21:08:46.000,1407,2005-06-25 02:26:46.000,1
51,Alice,Stewart,alice.stewart@sakilacustomer.org,1477,2005-06-15 21:11:18.000,418,2005-06-19 02:05:18.000,1
336,Joshua,Mark,joshua.mark@sakilacustomer.org,1478,2005-06-15 21:12:13.000,435,2005-06-18 21:43:13.000,2
592,Terrance,Roush,terrance.roush@sakilacustomer.org,1479,2005-06-15 21:13:38.000,172,2005-06-17 01:26:38.000,2
27,Shirley,Allen,shirley.allen@sakilacustomer.org,1480,2005-06-15 21:17:17.000,2598,2005-06-23 22:01:17.000,1
125,Ethel,Webb,ethel.webb@sakilacustomer.org,1481,2005-06-15 21:17:58.000,3041,2005-06-18 17:53:58.000,2
60,Mildred,Bailey,mildred.bailey@sakilacustomer.org,1482,2005-06-15 21:18:16.000,3980,2005-06-16 17:07:16.000,1
242,Glenda,Frazier,glenda.frazier@sakilacustomer.org,1483,2005-06-15 21:21:58.000,1926,2005-06-24 00:44:58.000,2
320,Anthony,Schwab,anthony.schwab@sakilacustomer.org,1484,2005-06-15 21:22:35.000,1589,2005-06-20 02:27:35.000,2
281,Leona,Obrien,leona.obrien@sakilacustomer.org,1485,2005-06-15 21:24:10.000,194,2005-06-24 23:03:10.000,1
62,Joan,Cooper,joan.cooper@sakilacustomer.org,1486,2005-06-15 21:25:30.000,847,2005-06-16 16:36:30.000,1
76,Irene,Price,irene.price@sakilacustomer.org,1487,2005-06-15 21:27:42.000,3791,2005-06-22 03:09:42.000,2
355,Terry,Grissom,terry.grissom@sakilacustomer.org,1488,2005-06-15 21:39:54.000,1081,2005-06-16 20:33:54.000,1
213,Gina,Williamson,gina.williamson@sakilacustomer.org,1489,2005-06-15 21:41:38.000,699,2005-06-22 17:00:38.000,1
123,Shannon,Freeman,shannon.freeman@sakilacustomer.org,1490,2005-06-15 21:42:17.000,3515,2005-06-22 02:01:17.000,2
354,Justin,Ngo,justin.ngo@sakilacustomer.org,1491,2005-06-15 21:48:18.000,848,2005-06-20 16:40:18.000,1
360,Ralph,Madrigal,ralph.madrigal@sakilacustomer.org,1492,2005-06-15 21:48:35.000,4148,2005-06-17 17:18:35.000,1
235,Jackie,Lynch,jackie.lynch@sakilacustomer.org,1493,2005-06-15 21:50:32.000,4581,2005-06-17 01:02:32.000,2
575,Isaac,Oglesby,isaac.oglesby@sakilacustomer.org,1494,2005-06-15 21:54:20.000,244,2005-06-19 18:46:20.000,1
175,Annette,Olson,annette.olson@sakilacustomer.org,1495,2005-06-15 21:54:31.000,1842,2005-06-19 00:08:31.000,2
290,Kristina,Chambers,kristina.chambers@sakilacustomer.org,1496,2005-06-15 21:55:58.000,3915,2005-06-17 02:28:58.000,2
44,Marie,Turner,marie.turner@sakilacustomer.org,1497,2005-06-15 21:56:39.000,2958,2005-06-20 20:32:39.000,1
352,Albert,Crouse,albert.crouse@sakilacustomer.org,1498,2005-06-15 21:58:00.000,3690,2005-06-17 21:50:00.000,1
375,Aaron,Selby,aaron.selby@sakilacustomer.org,1499,2005-06-15 21:58:07.000,165,2005-06-22 19:37:07.000,2
237,Tanya,Gilbert,tanya.gilbert@sakilacustomer.org,1500,2005-06-15 22:00:45.000,2652,2005-06-18 16:19:45.000,2
148,Eleanor,Hunt,eleanor.hunt@sakilacustomer.org,1501,2005-06-15 22:02:35.000,1780,2005-06-23 18:59:35.000,1
5,Elizabeth,Brown,elizabeth.brown@sakilacustomer.org,1502,2005-06-15 22:03:14.000,3277,2005-06-23 18:42:14.000,2
197,Sue,Peters,sue.peters@sakilacustomer.org,1503,2005-06-15 22:07:09.000,763,2005-06-20 23:15:09.000,1
423,Alfred,Casillas,alfred.casillas@sakilacustomer.org,1504,2005-06-15 22:08:06.000,3621,2005-06-24 01:16:06.000,2
561,Ian,Still,ian.still@sakilacustomer.org,1505,2005-06-15 22:12:50.000,2961,2005-06-17 21:37:50.000,2
404,Stanley,Scroggins,stanley.scroggins@sakilacustomer.org,1506,2005-06-15 22:19:37.000,4085,2005-06-22 18:28:37.000,1
172,Bernice,Willis,bernice.willis@sakilacustomer.org,1507,2005-06-15 22:25:26.000,2514,2005-06-19 17:00:26.000,1
511,Chester,Benner,chester.benner@sakilacustomer.org,1508,2005-06-15 22:33:24.000,1141,2005-06-18 02:27:24.000,2
167,Sally,Pierce,sally.pierce@sakilacustomer.org,1509,2005-06-15 22:35:53.000,655,2005-06-23 17:09:53.000,2
338,Dennis,Gilman,dennis.gilman@sakilacustomer.org,1510,2005-06-15 22:39:34.000,989,2005-06-24 19:21:34.000,2
330,Scott,Shelley,scott.shelley@sakilacustomer.org,1511,2005-06-15 22:45:06.000,1135,2005-06-22 22:48:06.000,1
452,Tom,Milner,tom.milner@sakilacustomer.org,1512,2005-06-15 22:53:03.000,1628,2005-06-23 18:56:03.000,1
368,Harry,Arce,harry.arce@sakilacustomer.org,1513,2005-06-15 22:53:30.000,1173,2005-06-23 01:00:30.000,1
410,Curtis,Irby,curtis.irby@sakilacustomer.org,1514,2005-06-15 22:57:34.000,2937,2005-06-19 20:27:34.000,1
115,Wendy,Harrison,wendy.harrison@sakilacustomer.org,1515,2005-06-15 23:07:50.000,3244,2005-06-20 02:33:50.000,2
530,Darryl,Ashcraft,darryl.ashcraft@sakilacustomer.org,1516,2005-06-15 23:11:10.000,3702,2005-06-17 20:37:10.000,1
148,Eleanor,Hunt,eleanor.hunt@sakilacustomer.org,1517,2005-06-15 23:20:26.000,3728,2005-06-23 23:23:26.000,1
237,Tanya,Gilbert,tanya.gilbert@sakilacustomer.org,1518,2005-06-15 23:36:37.000,4537,2005-06-16 18:24:37.000,2
155,Gail,Knight,gail.knight@sakilacustomer.org,1519,2005-06-15 23:55:27.000,1553,2005-06-21 04:06:27.000,2
341,Peter,Menard,peter.menard@sakilacustomer.org,1520,2005-06-15 23:57:20.000,3419,2005-06-24 23:46:20.000,1
149,Valerie,Black,valerie.black@sakilacustomer.org,1521,2005-06-15 23:58:53.000,4299,2005-06-18 03:10:53.000,1
133,Pauline,Henry,pauline.henry@sakilacustomer.org,1522,2005-06-16 00:17:39.000,235,2005-06-22 05:38:39.000,1
349,Joe,Gilliland,joe.gilliland@sakilacustomer.org,1523,2005-06-16 00:18:40.000,681,2005-06-17 02:50:40.000,2
177,Samantha,Duncan,samantha.duncan@sakilacustomer.org,1524,2005-06-16 00:25:52.000,3439,2005-06-19 03:32:52.000,1
304,David,Royal,david.royal@sakilacustomer.org,1525,2005-06-16 00:26:07.000,1467,2005-06-19 22:37:07.000,2
499,Marc,Outlaw,marc.outlaw@sakilacustomer.org,1526,2005-06-16 00:27:51.000,1940,2005-06-19 00:19:51.000,1
188,Melanie,Armstrong,melanie.armstrong@sakilacustomer.org,1527,2005-06-16 00:31:40.000,296,2005-06-21 05:20:40.000,1
110,Tiffany,Jordan,tiffany.jordan@sakilacustomer.org,1528,2005-06-16 00:32:52.000,4297,2005-06-25 01:07:52.000,2
362,Nicholas,Barfield,nicholas.barfield@sakilacustomer.org,1529,2005-06-16 00:37:35.000,1688,2005-06-22 18:58:35.000,2
392,Sean,Douglass,sean.douglass@sakilacustomer.org,1530,2005-06-16 00:38:07.000,2421,2005-06-24 02:45:07.000,2
515,Andre,Rapp,andre.rapp@sakilacustomer.org,1531,2005-06-16 00:40:34.000,1388,2005-06-22 02:44:34.000,1
290,Kristina,Chambers,kristina.chambers@sakilacustomer.org,1532,2005-06-16 00:41:31.000,3793,2005-06-20 21:36:31.000,1
116,Victoria,Gibson,victoria.gibson@sakilacustomer.org,1533,2005-06-16 00:46:02.000,2452,2005-06-17 20:11:02.000,1
42,Carolyn,Perez,carolyn.perez@sakilacustomer.org,1534,2005-06-16 00:49:32.000,3124,2005-06-18 02:41:32.000,1
202,Carla,Gutierrez,carla.gutierrez@sakilacustomer.org,1535,2005-06-16 00:52:04.000,1096,2005-06-20 22:47:04.000,2
339,Walter,Perryman,walter.perryman@sakilacustomer.org,1536,2005-06-16 00:52:22.000,3248,2005-06-17 21:43:22.000,1
594,Eduardo,Hiatt,eduardo.hiatt@sakilacustomer.org,1537,2005-06-16 00:52:51.000,4577,2005-06-20 19:33:51.000,2
430,Ray,Houle,ray.houle@sakilacustomer.org,1538,2005-06-16 01:05:50.000,708,2005-06-18 19:48:50.000,1
390,Shawn,Heaton,shawn.heaton@sakilacustomer.org,1539,2005-06-16 01:11:25.000,267,2005-06-23 03:43:25.000,2
586,Kirk,Stclair,kirk.stclair@sakilacustomer.org,1540,2005-06-16 01:14:56.000,2707,2005-06-20 23:31:56.000,2
189,Loretta,Carpenter,loretta.carpenter@sakilacustomer.org,1541,2005-06-16 01:15:59.000,1911,2005-06-22 21:26:59.000,2
182,Renee,Lane,renee.lane@sakilacustomer.org,1542,2005-06-16 01:20:05.000,1714,2005-06-22 03:59:05.000,1
28,Cynthia,Young,cynthia.young@sakilacustomer.org,1543,2005-06-16 01:24:08.000,1188,2005-06-18 06:24:08.000,2
43,Christine,Roberts,christine.roberts@sakilacustomer.org,1544,2005-06-16 01:28:22.000,269,2005-06-17 06:57:22.000,2
563,Ken,Prewitt,ken.prewitt@sakilacustomer.org,1545,2005-06-16 01:31:23.000,762,2005-06-24 05:50:23.000,1
3,Linda,Williams,linda.williams@sakilacustomer.org,1546,2005-06-16 01:34:05.000,3913,2005-06-24 04:27:05.000,1
343,Douglas,Graf,douglas.graf@sakilacustomer.org,1547,2005-06-16 01:42:24.000,2909,2005-06-19 01:13:24.000,1
374,Jeremy,Hurtado,jeremy.hurtado@sakilacustomer.org,1548,2005-06-16 01:43:33.000,2094,2005-06-23 22:04:33.000,2
69,Judy,Gray,judy.gray@sakilacustomer.org,1549,2005-06-16 01:57:15.000,266,2005-06-18 23:30:15.000,1
345,Carl,Artis,carl.artis@sakilacustomer.org,1550,2005-06-16 01:58:35.000,2003,2005-06-18 23:56:35.000,1
268,Nina,Soto,nina.soto@sakilacustomer.org,1551,2005-06-16 02:01:15.000,4088,2005-06-22 07:33:15.000,1
518,Gabriel,Harder,gabriel.harder@sakilacustomer.org,1552,2005-06-16 02:01:37.000,819,2005-06-21 00:59:37.000,2
416,Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,1553,2005-06-16 02:02:44.000,4026,2005-06-19 07:50:44.000,1
155,Gail,Knight,gail.knight@sakilacustomer.org,1554,2005-06-16 02:16:47.000,715,2005-06-22 05:15:47.000,1
256,Mabel,Holland,mabel.holland@sakilacustomer.org,1555,2005-06-16 02:17:07.000,4168,2005-06-22 06:28:07.000,1
54,Teresa,Rogers,teresa.rogers@sakilacustomer.org,1556,2005-06-16 02:19:02.000,533,2005-06-17 22:36:02.000,2
439,Alexander,Fennell,alexander.fennell@sakilacustomer.org,1557,2005-06-16 02:28:35.000,2617,2005-06-16 22:11:35.000,2
20,Sharon,Robinson,sharon.robinson@sakilacustomer.org,1558,2005-06-16 02:33:53.000,4350,2005-06-19 20:50:53.000,2
574,Julian,Vest,julian.vest@sakilacustomer.org,1559,2005-06-16 02:35:03.000,716,2005-06-19 21:22:03.000,1
239,Minnie,Romero,minnie.romero@sakilacustomer.org,1560,2005-06-16 02:36:43.000,3418,2005-06-24 23:10:43.000,2
431,Joel,Francisco,joel.francisco@sakilacustomer.org,1561,2005-06-16 02:41:30.000,2263,2005-06-22 05:19:30.000,1
395,Johnny,Turpin,johnny.turpin@sakilacustomer.org,1562,2005-06-16 02:46:27.000,595,2005-06-23 00:56:27.000,2
262,Patsy,Davidson,patsy.davidson@sakilacustomer.org,1563,2005-06-16 02:46:28.000,1516,2005-06-18 02:37:28.000,1
343,Douglas,Graf,douglas.graf@sakilacustomer.org,1564,2005-06-16 02:47:07.000,145,2005-06-24 03:12:07.000,1
506,Leslie,Seward,leslie.seward@sakilacustomer.org,1565,2005-06-16 03:13:09.000,3833,2005-06-16 22:42:09.000,2
174,Yvonne,Watkins,yvonne.watkins@sakilacustomer.org,1566,2005-06-16 03:13:20.000,3215,2005-06-24 01:59:20.000,2
320,Anthony,Schwab,anthony.schwab@sakilacustomer.org,1567,2005-06-16 03:13:30.000,3098,2005-06-21 23:56:30.000,1
178,Marion,Snyder,marion.snyder@sakilacustomer.org,1568,2005-06-16 03:14:01.000,635,2005-06-19 21:17:01.000,2
363,Roy,Whiting,roy.whiting@sakilacustomer.org,1569,2005-06-16 03:19:09.000,3927,2005-06-18 21:55:09.000,2
82,Kathryn,Coleman,kathryn.coleman@sakilacustomer.org,1570,2005-06-16 03:21:33.000,3711,2005-06-22 22:03:33.000,2
54,Teresa,Rogers,teresa.rogers@sakilacustomer.org,1571,2005-06-16 03:22:00.000,1019,2005-06-22 23:27:00.000,1
560,Jordan,Archuleta,jordan.archuleta@sakilacustomer.org,1572,2005-06-16 03:23:22.000,4179,2005-06-20 06:03:22.000,2
371,Billy,Poulin,billy.poulin@sakilacustomer.org,1573,2005-06-16 03:31:39.000,4536,2005-06-25 04:04:39.000,1
305,Richard,Mccrary,richard.mccrary@sakilacustomer.org,1574,2005-06-16 03:39:56.000,161,2005-06-22 05:40:56.000,2
6,Jennifer,Davis,jennifer.davis@sakilacustomer.org,1575,2005-06-16 03:41:38.000,3317,2005-06-22 03:01:38.000,2
442,Leroy,Bustamante,leroy.bustamante@sakilacustomer.org,1576,2005-06-16 03:54:39.000,1014,2005-06-24 21:55:39.000,2
327,Larry,Thrasher,larry.thrasher@sakilacustomer.org,1577,2005-06-16 04:03:28.000,367,2005-06-24 22:40:28.000,2
365,Bruce,Schwarz,bruce.schwarz@sakilacustomer.org,1578,2005-06-16 04:08:16.000,3397,2005-06-23 07:57:16.000,1
35,Virginia,Green,virginia.green@sakilacustomer.org,1579,2005-06-16 04:09:08.000,158,2005-06-21 05:21:08.000,2
87,Wanda,Patterson,wanda.patterson@sakilacustomer.org,1580,2005-06-16 04:12:25.000,2479,2005-06-20 06:53:25.000,1
109,Edna,West,edna.west@sakilacustomer.org,1581,2005-06-16 04:28:45.000,4004,2005-06-18 07:07:45.000,1
536,Fernando,Churchill,fernando.churchill@sakilacustomer.org,1582,2005-06-16 04:31:57.000,163,2005-06-22 01:25:57.000,1
37,Pamela,Baker,pamela.baker@sakilacustomer.org,1583,2005-06-16 04:44:23.000,270,2005-06-18 03:44:23.000,1
434,Eddie,Tomlin,eddie.tomlin@sakilacustomer.org,1584,2005-06-16 04:50:50.000,3545,2005-06-21 22:51:50.000,2
386,Todd,Tan,todd.tan@sakilacustomer.org,1585,2005-06-16 04:51:13.000,1708,2005-06-24 00:23:13.000,2
140,Eva,Ramos,eva.ramos@sakilacustomer.org,1586,2005-06-16 04:51:18.000,769,2005-06-21 06:54:18.000,2
62,Joan,Cooper,joan.cooper@sakilacustomer.org,1587,2005-06-16 04:52:28.000,1781,2005-06-23 07:36:28.000,1
322,Jason,Morrissey,jason.morrissey@sakilacustomer.org,1588,2005-06-16 04:53:21.000,4472,2005-06-25 07:29:21.000,2
293,Mae,Fletcher,mae.fletcher@sakilacustomer.org,1589,2005-06-16 04:58:03.000,4307,2005-06-24 08:36:03.000,1
98,Lillian,Griffin,lillian.griffin@sakilacustomer.org,1590,2005-06-16 05:11:41.000,3685,2005-06-23 10:11:41.000,1
83,Louise,Jenkins,louise.jenkins@sakilacustomer.org,1591,2005-06-16 05:12:37.000,1648,2005-06-25 06:28:37.000,2
187,Brittany,Riley,brittany.riley@sakilacustomer.org,1592,2005-06-16 05:14:37.000,3798,2005-06-20 10:52:37.000,2
111,Carmen,Owens,carmen.owens@sakilacustomer.org,1593,2005-06-16 05:14:52.000,766,2005-06-24 08:00:52.000,2
470,Gordon,Allard,gordon.allard@sakilacustomer.org,1594,2005-06-16 05:15:12.000,3858,2005-06-25 00:38:12.000,1
244,Viola,Hanson,viola.hanson@sakilacustomer.org,1595,2005-06-16 05:23:46.000,1481,2005-06-20 00:37:46.000,1
416,Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,1596,2005-06-16 05:30:58.000,2552,2005-06-21 04:18:58.000,2
432,Edwin,Burk,edwin.burk@sakilacustomer.org,1597,2005-06-16 05:47:03.000,743,2005-06-18 04:21:03.000,1
314,George,Linton,george.linton@sakilacustomer.org,1598,2005-06-16 06:02:39.000,4171,2005-06-23 09:09:39.000,1
215,Jessie,Banks,jessie.banks@sakilacustomer.org,1599,2005-06-16 06:03:33.000,1476,2005-06-21 07:46:33.000,2
196,Alma,Austin,alma.austin@sakilacustomer.org,1600,2005-06-16 06:04:12.000,2264,2005-06-19 09:39:12.000,2
428,Herbert,Kruger,herbert.kruger@sakilacustomer.org,1601,2005-06-16 06:11:13.000,3115,2005-06-21 08:57:13.000,2
441,Mario,Cheatham,mario.cheatham@sakilacustomer.org,1602,2005-06-16 06:12:40.000,1777,2005-06-19 03:50:40.000,2
395,Johnny,Turpin,johnny.turpin@sakilacustomer.org,1603,2005-06-16 06:14:03.000,3308,2005-06-17 06:04:03.000,2
272,Kay,Caldwell,kay.caldwell@sakilacustomer.org,1604,2005-06-16 06:14:25.000,3226,2005-06-17 03:53:25.000,2
197,Sue,Peters,sue.peters@sakilacustomer.org,1605,2005-06-16 06:17:55.000,593,2005-06-25 01:25:55.000,1
253,Terry,Carlson,terry.carlson@sakilacustomer.org,1606,2005-06-16 06:18:31.000,4290,2005-06-25 09:15:31.000,1
513,Duane,Tubbs,duane.tubbs@sakilacustomer.org,1607,2005-06-16 06:25:35.000,3289,2005-06-20 02:50:35.000,2
386,Todd,Tan,todd.tan@sakilacustomer.org,1608,2005-06-16 06:28:57.000,2581,2005-06-24 05:20:57.000,2
174,Yvonne,Watkins,yvonne.watkins@sakilacustomer.org,1609,2005-06-16 06:34:59.000,2279,2005-06-17 09:41:59.000,2
534,Christian,Jung,christian.jung@sakilacustomer.org,1610,2005-06-16 06:36:33.000,3551,2005-06-19 07:12:33.000,1
393,Philip,Causey,philip.causey@sakilacustomer.org,1611,2005-06-16 06:41:35.000,1739,2005-06-25 06:13:35.000,2
355,Terry,Grissom,terry.grissom@sakilacustomer.org,1612,2005-06-16 06:52:05.000,3025,2005-06-19 01:51:05.000,1
573,Byron,Box,byron.box@sakilacustomer.org,1613,2005-06-16 06:55:10.000,4462,2005-06-24 12:08:10.000,1
489,Ricardo,Meador,ricardo.meador@sakilacustomer.org,1614,2005-06-16 06:58:02.000,23,2005-06-23 11:24:02.000,1
362,Nicholas,Barfield,nicholas.barfield@sakilacustomer.org,1615,2005-06-16 07:00:28.000,3894,2005-06-25 08:53:28.000,1
204,Rosemary,Schmidt,rosemary.schmidt@sakilacustomer.org,1616,2005-06-16 07:04:52.000,2296,2005-06-24 04:06:52.000,1
83,Louise,Jenkins,louise.jenkins@sakilacustomer.org,1617,2005-06-16 07:06:06.000,1382,2005-06-25 03:35:06.000,1
134,Emma,Boyd,emma.boyd@sakilacustomer.org,1618,2005-06-16 07:08:38.000,3741,2005-06-25 05:26:38.000,2
232,Constance,Reid,constance.reid@sakilacustomer.org,1619,2005-06-16 07:14:13.000,4258,2005-06-19 05:50:13.000,2
561,Ian,Still,ian.still@sakilacustomer.org,1620,2005-06-16 07:21:30.000,389,2005-06-17 09:46:30.000,1
177,Samantha,Duncan,samantha.duncan@sakilacustomer.org,1621,2005-06-16 07:24:12.000,3677,2005-06-19 02:35:12.000,1
311,Paul,Trout,paul.trout@sakilacustomer.org,1622,2005-06-16 07:33:18.000,1774,2005-06-21 07:23:18.000,1
378,Eugene,Culpepper,eugene.culpepper@sakilacustomer.org,1623,2005-06-16 07:48:50.000,4485,2005-06-17 03:53:50.000,2
314,George,Linton,george.linton@sakilacustomer.org,1624,2005-06-16 07:48:57.000,1066,2005-06-17 05:52:57.000,1
39,Debra,Nelson,debra.nelson@sakilacustomer.org,1625,2005-06-16 07:49:08.000,3367,2005-06-24 09:08:08.000,2
260,Christy,Vargas,christy.vargas@sakilacustomer.org,1626,2005-06-16 07:49:47.000,694,2005-06-22 13:32:47.000,2
468,Tim,Cary,tim.cary@sakilacustomer.org,1627,2005-06-16 07:51:09.000,4135,2005-06-24 02:24:09.000,1
427,Jesus,Mccartney,jesus.mccartney@sakilacustomer.org,1628,2005-06-16 07:52:55.000,868,2005-06-25 11:09:55.000,1
339,Walter,Perryman,walter.perryman@sakilacustomer.org,1629,2005-06-16 07:53:47.000,4375,2005-06-22 13:03:47.000,1
130,Charlotte,Hunter,charlotte.hunter@sakilacustomer.org,1630,2005-06-16 07:55:01.000,2413,2005-06-19 06:38:01.000,1
5,Elizabeth,Brown,elizabeth.brown@sakilacustomer.org,1631,2005-06-16 08:01:02.000,2466,2005-06-19 09:04:02.000,1
319,Ronald,Weiner,ronald.weiner@sakilacustomer.org,1632,2005-06-16 08:03:42.000,1518,2005-06-17 03:40:42.000,1
4,Barbara,Jones,barbara.jones@sakilacustomer.org,1633,2005-06-16 08:08:40.000,280,2005-06-17 11:12:40.000,1
121,Josephine,Gomez,josephine.gomez@sakilacustomer.org,1634,2005-06-16 08:16:05.000,3990,2005-06-17 04:49:05.000,1
566,Casey,Mena,casey.mena@sakilacustomer.org,1635,2005-06-16 08:26:56.000,1187,2005-06-25 06:17:56.000,2
574,Julian,Vest,julian.vest@sakilacustomer.org,1636,2005-06-16 08:28:54.000,2052,2005-06-24 09:23:54.000,1
212,Wilma,Richards,wilma.richards@sakilacustomer.org,1637,2005-06-16 08:29:58.000,906,2005-06-23 04:55:58.000,2
181,Ana,Bradley,ana.bradley@sakilacustomer.org,1638,2005-06-16 08:32:36.000,1905,2005-06-18 07:11:36.000,2
450,Jay,Robb,jay.robb@sakilacustomer.org,1639,2005-06-16 08:33:39.000,176,2005-06-25 07:51:39.000,1
86,Jacqueline,Long,jacqueline.long@sakilacustomer.org,1640,2005-06-16 08:35:39.000,443,2005-06-17 05:37:39.000,2
259,Lena,Jensen,lena.jensen@sakilacustomer.org,1641,2005-06-16 08:46:26.000,2925,2005-06-24 14:39:26.000,2
287,Becky,Miles,becky.miles@sakilacustomer.org,1642,2005-06-16 08:54:15.000,3875,2005-06-18 12:36:15.000,1
484,Roberto,Vu,roberto.vu@sakilacustomer.org,1643,2005-06-16 08:55:35.000,1352,2005-06-21 05:36:35.000,2
596,Enrique,Forsythe,enrique.forsythe@sakilacustomer.org,1644,2005-06-16 08:58:18.000,749,2005-06-21 06:47:18.000,1
234,Claudia,Fuller,claudia.fuller@sakilacustomer.org,1645,2005-06-16 09:10:06.000,4434,2005-06-23 04:36:06.000,2
131,Monica,Hicks,monica.hicks@sakilacustomer.org,1646,2005-06-16 09:12:53.000,4037,2005-06-24 08:03:53.000,2
454,Alex,Gresham,alex.gresham@sakilacustomer.org,1647,2005-06-16 09:14:58.000,1936,2005-06-17 10:46:58.000,1
427,Jesus,Mccartney,jesus.mccartney@sakilacustomer.org,1648,2005-06-16 09:17:07.000,457,2005-06-24 06:31:07.000,2
352,Albert,Crouse,albert.crouse@sakilacustomer.org,1649,2005-06-16 09:20:33.000,390,2005-06-18 13:42:33.000,1
299,James,Gannon,james.gannon@sakilacustomer.org,1650,2005-06-16 09:23:20.000,4125,2005-06-23 11:25:20.000,1
524,Jared,Ely,jared.ely@sakilacustomer.org,1651,2005-06-16 09:24:38.000,4444,2005-06-17 09:50:38.000,2
533,Jessie,Milam,jessie.milam@sakilacustomer.org,1652,2005-06-16 09:31:37.000,3416,2005-06-19 14:02:37.000,2
517,Brad,Mccurdy,brad.mccurdy@sakilacustomer.org,1653,2005-06-16 09:34:45.000,2294,2005-06-18 09:13:45.000,1
348,Roger,Quintanilla,roger.quintanilla@sakilacustomer.org,1654,2005-06-16 09:42:48.000,1039,2005-06-20 14:28:48.000,2
488,Shane,Millard,shane.millard@sakilacustomer.org,1655,2005-06-16 09:51:39.000,3693,2005-06-23 14:53:39.000,2
31,Brenda,Wright,brenda.wright@sakilacustomer.org,1656,2005-06-16 10:05:40.000,2253,2005-06-22 06:26:40.000,1
209,Tonya,Chapman,tonya.chapman@sakilacustomer.org,1657,2005-06-16 10:06:49.000,953,2005-06-22 10:34:49.000,2
568,Alberto,Henning,alberto.henning@sakilacustomer.org,1658,2005-06-16 10:07:10.000,272,2005-06-21 09:23:10.000,2
296,Ramona,Hale,ramona.hale@sakilacustomer.org,1659,2005-06-16 10:11:46.000,1182,2005-06-20 13:51:46.000,1
238,Nellie,Garrett,nellie.garrett@sakilacustomer.org,1660,2005-06-16 10:12:55.000,2374,2005-06-18 05:56:55.000,2
508,Milton,Howland,milton.howland@sakilacustomer.org,1661,2005-06-16 10:12:57.000,2403,2005-06-24 09:23:57.000,2
378,Eugene,Culpepper,eugene.culpepper@sakilacustomer.org,1662,2005-06-16 10:13:35.000,3552,2005-06-23 13:54:35.000,1
186,Holly,Fox,holly.fox@sakilacustomer.org,1663,2005-06-16 10:14:15.000,1558,2005-06-23 08:34:15.000,2
216,Natalie,Meyer,natalie.meyer@sakilacustomer.org,1664,2005-06-16 10:15:20.000,2464,2005-06-18 12:11:20.000,2
490,Sam,Mcduffie,sam.mcduffie@sakilacustomer.org,1665,2005-06-16 10:16:02.000,2613,2005-06-23 09:32:02.000,1
557,Felix,Gaffney,felix.gaffney@sakilacustomer.org,1666,2005-06-16 10:17:19.000,4019,2005-06-21 05:50:19.000,1
333,Andrew,Purdy,andrew.purdy@sakilacustomer.org,1667,2005-06-16 10:18:59.000,2362,2005-06-22 14:45:59.000,2
569,Dave,Gardiner,dave.gardiner@sakilacustomer.org,1668,2005-06-16 10:19:52.000,2483,2005-06-23 12:22:52.000,2
73,Beverly,Brooks,beverly.brooks@sakilacustomer.org,1669,2005-06-16 10:20:20.000,360,2005-06-18 04:26:20.000,1
328,Jeffrey,Spear,jeffrey.spear@sakilacustomer.org,1670,2005-06-16 10:26:33.000,2066,2005-06-19 07:15:33.000,1
135,Juanita,Mason,juanita.mason@sakilacustomer.org,1671,2005-06-16 10:30:22.000,3805,2005-06-22 11:08:22.000,2
216,Natalie,Meyer,natalie.meyer@sakilacustomer.org,1672,2005-06-16 10:37:34.000,4206,2005-06-23 05:30:34.000,1
534,Christian,Jung,christian.jung@sakilacustomer.org,1673,2005-06-16 10:40:17.000,907,2005-06-18 16:13:17.000,1
234,Claudia,Fuller,claudia.fuller@sakilacustomer.org,1674,2005-06-16 10:57:00.000,3606,2005-06-18 07:31:00.000,2
371,Billy,Poulin,billy.poulin@sakilacustomer.org,1675,2005-06-16 11:04:47.000,3048,2005-06-24 06:56:47.000,2
171,Dolores,Wagner,dolores.wagner@sakilacustomer.org,1676,2005-06-16 11:06:09.000,931,2005-06-21 05:17:09.000,1
191,Jeanette,Greene,jeanette.greene@sakilacustomer.org,1677,2005-06-16 11:07:11.000,240,2005-06-23 10:50:11.000,1
352,Albert,Crouse,albert.crouse@sakilacustomer.org,1678,2005-06-16 11:08:28.000,1856,2005-06-19 15:44:28.000,1
227,Colleen,Burton,colleen.burton@sakilacustomer.org,1679,2005-06-16 11:11:01.000,3959,2005-06-23 08:11:01.000,1
469,Wesley,Bull,wesley.bull@sakilacustomer.org,1680,2005-06-16 11:17:22.000,4441,2005-06-25 15:55:22.000,2
255,Irma,Pearson,irma.pearson@sakilacustomer.org,1681,2005-06-16 11:38:17.000,530,2005-06-19 13:05:17.000,1
